"Kernel Name","void kernel_streaming_live_fp4pv<config_fp4pv_3wg_dual_score_direct_pscale_scorepack_prescaled_floor_x1sc_fusedmax_qkscfix_diagzero_prepub_earlyreuse_arrivereuse_pscreusefold_skippscarrive_dualaccum_directrescale_decoupled_pstage2_pregs_force_persistent<(int)128, (int)128, (int)192, (int)128, (int)200, (int)56, (int)112, (int)1>, (bool)1, (int)-1, (bool)0, (bool)1>(std::conditional<T5, globals_fp4pv_mxfp4_dv<T1, T2>, globals_fp4pv<T1, T2||!(bool)1>>::type, int, int, int)",
"Address","Source","Instructions Executed"
"0xfff934205fe0","      UIADD3 UR54, UPT, UPT, UR24, 0x688, URZ","512"
"0xfff934205ff0","      UIADD3 UR55, UPT, UPT, UR24, 0x690, URZ","512"
"0xfff934206000","      UIADD3 UR56, UPT, UPT, UR24, 0x698, URZ","512"
"0xfff934206010","      UIADD3 UR57, UPT, UPT, UR24, 0x6a8, URZ","512"
"0xfff934206020","      UIADD3 UR58, UPT, UPT, UR24, 0x6b0, URZ","512"
"0xfff934206030","      UIADD3 UR59, UPT, UPT, UR24, 0x6b8, URZ","512"
"0xfff934206040","      UIADD3 UR60, UPT, UPT, UR24, 0x6c8, URZ","512"
"0xfff934206050","      UIADD3 UR61, UPT, UPT, UR24, 0x6d8, URZ","512"
"0xfff934206060","      UIADD3 UR62, UPT, UPT, UR24, 0x6e8, URZ","512"
"0xfff934206070","      UIADD3 UR63, UPT, UPT, UR24, 0x6f8, URZ","512"
"0xfff934206080","      UIADD3 UR64, UPT, UPT, UR24, 0x708, URZ","512"
"0xfff934206090","      UIADD3 UR65, UPT, UPT, UR24, 0x718, URZ","512"
"0xfff9342060a0","      UIADD3 UR66, UPT, UPT, UR24, 0x728, URZ","512"
"0xfff9342060b0","      UIADD3 UR67, UPT, UPT, UR24, 0x738, URZ","512"
"0xfff9342060c0","      UIADD3 UR68, UPT, UPT, UR24, 0x748, URZ","512"
"0xfff9342060d0","      UIADD3 UR69, UPT, UPT, UR24, 0x618, URZ","512"
"0xfff9342060e0","      UIADD3 UR70, UPT, UPT, UR24, 0x638, URZ","512"
"0xfff9342060f0","      UIADD3 UR71, UPT, UPT, UR24, 0x628, URZ","512"
"0xfff934206100","      UIADD3 UR72, UPT, UPT, UR24, 0x648, URZ","512"
"0xfff934206110","      UIADD3 UR46, UP3, UPT, UR10, 0x580, URZ","512"
"0xfff934206120","      UMOV UR4, 0x1","512"
"0xfff934206130","      UIADD3 UR20, UP4, UPT, UR10, 0x780, URZ","512"
"0xfff934206140","      UIADD3.X UR53, UPT, UPT, URZ, UR11, URZ, UP0, !UPT","512"
"0xfff934206150","      UIADD3.X UR51, UPT, UPT, URZ, UR11, URZ, UP1, !UPT","512"
"0xfff934206160","      ULEA UR12, UR21, UR12, 0x18","512"
"0xfff934206170","      UIADD3 UR4, UPT, UPT, -UR4, 0x100000, URZ","512"
"0xfff934206180","      USHF.L.U32 UR5, UR4, 0xb, URZ","512"
"0xfff934206190","      USHF.L.U32 UR4, UR4, 0x1, URZ","512"
"0xfff9342061a0","      ULEA UR74, UR21, UR47, 0x18","512"
"0xfff9342061b0","      UTMACCTL.PF [UR52]","512"
"0xfff9342061c0","      UIADD3.X UR49, UPT, UPT, URZ, UR11, URZ, UP2, !UPT","512"
"0xfff9342061d0","      UTMACCTL.PF [UR50]","512"
"0xfff9342061e0","      ULEA UR13, UR21, UR13, 0x18","512"
"0xfff9342061f0","      ULEA UR14, UR21, UR14, 0x18","512"
"0xfff934206200","      UTMACCTL.PF [UR48]","512"
"0xfff934206210","      ULEA UR16, UR21, UR16, 0x18","512"
"0xfff934206220","      ULEA UR17, UR21, UR17, 0x18","512"
"0xfff934206230","      ULEA UR18, UR21, UR18, 0x18","512"
"0xfff934206240","      ULEA UR19, UR21, UR19, 0x18","512"
"0xfff934206250","      ULEA UR42, UR21, UR42, 0x18","512"
"0xfff934206260","      ULEA UR54, UR21, UR54, 0x18","512"
"0xfff934206270","      ULEA UR55, UR21, UR55, 0x18","512"
"0xfff934206280","      ULEA UR56, UR21, UR56, 0x18","512"
"0xfff934206290","      ULEA UR57, UR21, UR57, 0x18","512"
"0xfff9342062a0","      ULEA UR58, UR21, UR58, 0x18","512"
"0xfff9342062b0","      ULEA UR59, UR21, UR59, 0x18","512"
"0xfff9342062c0","      ULEA UR60, UR21, UR60, 0x18","512"
"0xfff9342062d0","      ULEA UR61, UR21, UR61, 0x18","512"
"0xfff9342062e0","      ULEA UR62, UR21, UR62, 0x18","512"
"0xfff9342062f0","      ULEA UR63, UR21, UR63, 0x18","512"
"0xfff934206300","      ULEA UR64, UR21, UR64, 0x18","512"
"0xfff934206310","      ULEA UR65, UR21, UR65, 0x18","512"
"0xfff934206320","      ULEA UR66, UR21, UR66, 0x18","512"
"0xfff934206330","      ULEA UR67, UR21, UR67, 0x18","512"
"0xfff934206340","      ULEA UR68, UR21, UR68, 0x18","512"
"0xfff934206350","      ULEA UR69, UR21, UR69, 0x18","512"
"0xfff934206360","      ULEA UR70, UR21, UR70, 0x18","512"
"0xfff934206370","      ULEA UR71, UR21, UR71, 0x18","512"
"0xfff934206380","      ULEA UR72, UR21, UR72, 0x18","512"
"0xfff934206390","      UIADD3.X UR47, UPT, UPT, URZ, UR11, URZ, UP3, !UPT","512"
"0xfff9342063a0","      UIADD3.X UR21, UPT, UPT, URZ, UR11, URZ, UP4, !UPT","512"
"0xfff9342063b0","      UMOV UR8, 0x4","512"
"0xfff9342063c0","      UMOV UR73, 0x2","512"
